Name,Finish,Duration,run,iterations,Fleetsize,Price1,Price2,Spacing,Demand Factor Adjust,Max Deviation Factor,Opt out distance,demand,served,serviceratio,alternate,serviceMSA,devFactP_MSA,walkTP_MSA,waitTP_MSA,devFactO_MSA,walkTO_MSA,waitTO_MSA.append
Iteration_2023-02-24_17:36:30,17:36:30,19.706279,16,4,4,12,0.375,0,1,2,0.7,"[46, 43, 43, 43]","[46, 43, 43, 43]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.119024453656586, 1.155247673983827, 1.1733592841474476, 1.1733592841474476]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0731622684748539, 1.1040530040531256, 1.1194983718422615, 1.1194983718422615]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:36:56,17:36:56,25.688107,17,5,4,12,0.375,0,1,2,0.7,"[52, 51, 49, 49, 49]","[52, 51, 49, 49, 49]","[1.0, 1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.1227067209433694, 1.163608961257826, 1.1741857603985988, 1.1805318398830624, 1.1805318398830624]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.014679189475882237, 0.019572252634509648, 0.022301076319128782, 0.023938370529900263, 0.023938370529900263]","[1.0, 1.071409854421768, 1.0971967462962953, 1.1117072632123128, 1.1204135733619232, 1.1204135733619232]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:37:11,17:37:11,15.628212,18,3,4,12,0.375,0,1,2,0.7,"[50, 50, 50]","[50, 50, 50]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.1206139373980624, 1.1608185831974165, 1.1608185831974165]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.314565371072983, 0.4194204947639773, 0.4194204947639773]","[1.0, 1.0521177755050548, 1.069490367340073, 1.069490367340073]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.042317702161973614, 0.056423602882631485, 0.056423602882631485]"
Iteration_2023-02-24_17:37:27,17:37:27,16.96883,19,3,4,12,0.375,0,1,2,0.7,"[51, 50, 50, 50]","[51, 50, 50, 50]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.119339504513141, 1.1436315502527454, 1.1436315502527454]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.04620945056278915, 0.030806300375192764, 0.030806300375192764]","[1.0, 1.0609030407143176, 1.0812040542857568, 1.0812040542857568]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:37:49,17:37:49,21.825008,20,4,4,12,0.375,0,1,2,0.7,"[60, 58, 58, 58]","[60, 58, 58, 58]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.1285890256358504, 1.1630189471088006, 1.180233907845276, 1.180233907845276]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0443856151048703, 1.0602011791077552, 1.0681089611091976, 1.0681089611091976]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:38:04,17:38:04,15.3132,1,3,4,13,0.375,0,1,2,0.7,"[43, 43, 43]","[43, 43, 43]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.088707955743705, 1.1182772743249398, 1.1182772743249398]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.003926132277677613, 0.005234843036903484, 0.005234843036903484]","[1.0, 1.068170980551194, 1.0908946407349254, 1.0908946407349254]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:38:20,17:38:20,15.234146,2,3,4,13,0.375,0,1,2,0.7,"[45, 44, 44, 44]","[45, 44, 44, 44]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.1228001010531563, 1.163733468070875, 1.163733468070875]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.049271240237974, 1.067627192483494, 1.067627192483494]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:38:35,17:38:35,15.361256,3,3,4,13,0.375,0,1,2,0.7,"[43, 42, 42, 42]","[43, 42, 42, 42]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0982234435767089, 1.1283549405331637, 1.1283549405331637]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0494830989727195, 1.0659774652969594, 1.0659774652969594]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:38:50,17:38:50,15.27151,4,3,4,13,0.375,0,1,2,0.7,"[36, 36, 36]","[36, 36, 36]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0429545584496949, 1.057272744599593, 1.057272744599593]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0110913206077754, 0.014788427477033865, 0.014788427477033865]","[1.0, 1.0676460890677433, 1.0901947854236578, 1.0901947854236578]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:39:10,17:39:10,19.461082,5,4,4,13,0.375,0,1,2,0.7,"[47, 45, 45, 45]","[43, 41, 41, 41]","[0.9148936170212766, 0.9111111111111111, 0.9111111111111111, 0.9111111111111111]",False,"[1, 0.9148936170212766, 0.9111111111111111, 0.9111111111111111, 0.9111111111111111]","[1.0, 1.1545544385787307, 1.1990865286931054, 1.2213525737502926, 1.2213525737502926]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.7733066354828086, 1.0692634959762293, 1.2172419262229395, 1.2172419262229395]","[1.0, 1.0529774373772347, 1.0706365831696463, 1.079466156065852, 1.079466156065852]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:39:25,17:39:25,15.72443,6,3,4,13,0.375,0,1,2,0.7,"[36, 36, 36]","[36, 36, 36]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0833435796873094, 1.1111247729164127, 1.1111247729164127]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0102465280792172, 1.0136620374389562, 1.0136620374389562]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:39:40,17:39:40,15.37147,7,3,4,13,0.375,0,1,2,0.7,"[40, 39, 39, 39]","[40, 39, 39, 39]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0531288524368352, 1.0709765088108096, 1.0709765088108096]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0595143735761696, 1.0793524981015594, 1.0793524981015594]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:39:54,17:39:54,14.421419,8,3,4,13,0.375,0,1,2,0.7,"[39, 39, 39]","[39, 39, 39]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0724673350213405, 1.0966231133617874, 1.0966231133617874]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0508514284712551, 1.0678019046283402, 1.0678019046283402]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:40:09,17:40:09,15.113589,9,3,4,13,0.375,0,1,2,0.7,"[48, 47, 47, 47]","[48, 47, 47, 47]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0890327963423743, 1.1187103951231656, 1.1187103951231656]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.014793949480241386, 0.01972526597365518, 0.01972526597365518]","[1.0, 1.0570824430612147, 1.0776955474999868, 1.0776955474999868]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:40:24,17:40:24,14.297046,10,3,4,13,0.375,0,1,2,0.7,"[37, 36, 36, 36]","[37, 36, 36, 36]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0656387881808396, 1.0875183842411194, 1.0875183842411194]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0753902205822543, 1.0858272755854037, 1.0858272755854037]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:40:38,17:40:38,14.568128,11,3,4,13,0.375,0,1,2,0.7,"[35, 35, 35]","[35, 35, 35]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.100355874878971, 1.1338078331719614, 1.1338078331719614]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.023189312210687405, 0.030919082947583207, 0.030919082947583207]","[1.0, 1.0118969668591822, 1.0158626224789096, 1.0158626224789096]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:40:58,17:40:58,19.653387,12,4,4,13,0.375,0,1,2,0.7,"[43, 41, 41, 41]","[43, 41, 41, 41]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.1533408526498086, 1.1906763006675396, 1.2093440246764051, 1.2093440246764051]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0338169884997914, 1.0462165509497148, 1.0524163321746767, 1.0524163321746767]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:41:12,17:41:12,13.586446,13,3,4,13,0.375,0,1,2,0.7,"[31, 30, 30, 30]","[30, 29, 29, 29]","[0.967741935483871, 0.9666666666666667, 0.9666666666666667, 0.9666666666666667]",False,"[1, 0.967741935483871, 0.9666666666666667, 0.9666666666666667]","[1.0, 1.0612063145391617, 1.0811968124532914, 1.0811968124532914]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.04200622707266888, 0.057655605786016105, 0.057655605786016105]","[1.0, 1.096819809895654, 1.129093079860872, 1.129093079860872]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:41:27,17:41:27,15.434066,14,3,4,13,0.375,0,1,2,0.7,"[35, 35, 34, 34]","[35, 35, 34, 34]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.084051227722489, 1.1120683036299852, 1.1120683036299852]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0142301117873278, 1.0189734823831038, 1.0189734823831038]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:41:42,17:41:42,14.940025,15,3,4,13,0.375,0,1,2,0.7,"[41, 40, 40, 40]","[41, 40, 40, 40]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0747572682869273, 1.1020496043281864, 1.1020496043281864]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0307175319704567, 1.0409567092939422, 1.0409567092939422]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:41:57,17:41:57,14.626297,16,3,4,13,0.375,0,1,2,0.7,"[40, 39, 39, 39]","[40, 39, 39, 39]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.1266892429556061, 1.1689189906074748, 1.1689189906074748]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0829172376048346, 1.1145047566923907, 1.1145047566923907]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:42:21,17:42:21,24.612859,17,5,4,13,0.375,0,1,2,0.7,"[42, 41, 38, 37, 37, 37]","[42, 41, 38, 37, 37, 37]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0989362818952741, 1.1319150425270321, 1.1453743895641877, 1.153449997786481, 1.153449997786481]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.017232091993426974, 0.022976122657902633, 0.017232091993426974, 0.013785673594741579, 0.013785673594741579]","[1.0, 1.0916632197211442, 1.1256125603586051, 1.1454329842307698, 1.1520559547613647, 1.1520559547613647]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:42:46,17:42:46,24.531451,18,5,4,13,0.375,0,1,2,0.7,"[42, 42, 39, 39, 39]","[41, 41, 39, 39, 39]","[0.9761904761904762, 0.9761904761904762, 1.0, 1.0, 1.0]",False,"[1, 0.9761904761904762, 0.9761904761904762, 1.0, 1.0, 1.0]","[1.0, 1.0963047986127687, 1.1284063981503583, 1.1382656765831456, 1.144181243642818, 1.144181243642818]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.347106616356395, 0.46280882180852667, 0.5073475915089627, 0.5340708533292242, 0.5340708533292242]","[1.0, 1.0406496777392413, 1.0541995703189884, 1.0626682531813305, 1.0677494628987358, 1.0677494628987358]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:43:01,17:43:01,14.641378,19,3,4,13,0.375,0,1,2,0.7,"[42, 41, 41, 41]","[42, 41, 41, 41]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0941125577421702, 1.1254834103228937, 1.1254834103228937]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0686063078405046, 1.0940160514851358, 1.0940160514851358]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:43:16,17:43:16,15.284869,20,3,4,13,0.375,0,1,2,0.7,"[51, 50, 50, 50]","[51, 50, 50, 50]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.1119009300454148, 1.152070494677102, 1.152070494677102]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0434012967166326, 1.0578683956221768, 1.0578683956221768]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:43:31,17:43:31,15.155543,1,3,4,14,0.375,0,1,2,0.7,"[37, 37, 37]","[37, 37, 37]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0847523267033523, 1.1130031022711364, 1.1130031022711364]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0551793702582115, 1.0735724936776154, 1.0735724936776154]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:43:46,17:43:46,14.571832,2,3,4,14,0.375,0,1,2,0.7,"[40, 40, 39, 39]","[40, 40, 39, 39]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.1180504018820412, 1.1574005358427215, 1.1574005358427215]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0464275142182697, 1.0619033522910264, 1.0619033522910264]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:44:00,17:44:00,14.622566,3,3,4,14,0.375,0,1,2,0.7,"[33, 33, 33]","[33, 33, 33]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0486314132123737, 1.064841884283165, 1.064841884283165]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0152750082823192, 1.0203666777097589, 1.0203666777097589]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:44:15,17:44:15,14.52939,4,3,4,14,0.375,0,1,2,0.7,"[30, 30, 30]","[30, 30, 30]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0473507068384538, 1.063134275784605, 1.063134275784605]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0789204372457006, 1.105227249660934, 1.105227249660934]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:44:30,17:44:30,14.668865,5,3,4,14,0.375,0,1,2,0.7,"[38, 38, 38]","[35, 35, 35]","[0.9210526315789473, 0.9210526315789473, 0.9210526315789473]",False,"[1, 0.9210526315789473, 0.9210526315789473, 0.9210526315789473]","[1.0, 1.1293729141913227, 1.1724972189217635, 1.1724972189217635]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.5012836493645242, 0.6683781991526989, 0.6683781991526989]","[1.0, 1.0291633308013113, 1.038884441068415, 1.038884441068415]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:44:45,17:44:45,14.843926,6,3,4,14,0.375,0,1,2,0.7,"[31, 30, 30, 30]","[31, 30, 30, 30]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0877300838813784, 1.1087761332454151, 1.1087761332454151]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.008612173490298, 1.011482897987064, 1.011482897987064]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:44:59,17:44:59,14.747514,7,3,4,14,0.375,0,1,2,0.7,"[26, 26, 25, 25]","[26, 26, 25, 25]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0519718107200922, 1.0692957476267895, 1.0692957476267895]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0547482115709652, 1.0729976154279537, 1.0729976154279537]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:45:14,17:45:14,15.84833,8,3,4,14,0.375,0,1,2,0.7,"[37, 37, 37]","[37, 37, 37]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0809929038473807, 1.1079905384631743, 1.1079905384631743]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0508514284712551, 1.0678019046283402, 1.0678019046283402]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:45:30,17:45:30,15.73986,9,3,4,14,0.375,0,1,2,0.7,"[39, 38, 38, 38]","[39, 38, 38, 38]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.029742792614484, 1.039657056819312, 1.039657056819312]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.037325660281411, 1.0510772193324571, 1.0510772193324571]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:45:44,17:45:44,14.400972,10,3,4,14,0.375,0,1,2,0.7,"[30, 30, 30]","[30, 30, 30]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.085835338390329, 1.114447117853772, 1.114447117853772]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.04063578728139, 1.05418104970852, 1.05418104970852]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:45:59,17:45:59,14.975537,11,3,4,14,0.375,0,1,2,0.7,"[30, 29, 29, 29]","[30, 29, 29, 29]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0920095160802288, 1.1226793547736384, 1.1226793547736384]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.012690097983128, 1.0175244210243195, 1.0175244210243195]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:46:15,17:46:15,16.408013,12,3,4,14,0.375,0,1,2,0.7,"[32, 32, 32]","[32, 32, 32]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.055316664840564, 1.073755553120752, 1.073755553120752]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0381670927910152, 1.050889457054687, 1.050889457054687]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:46:29,17:46:29,14.2012,13,3,4,14,0.375,0,1,2,0.7,"[27, 27, 27]","[27, 27, 27]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0605889041407752, 1.0807852055210336, 1.0807852055210336]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0821480471627167, 1.109530729550289, 1.109530729550289]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:46:44,17:46:44,14.448002,14,3,4,14,0.375,0,1,2,0.7,"[31, 31, 31]","[31, 31, 31]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0889954175885177, 1.1186605567846903, 1.1186605567846903]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0133150659855155, 1.0177534213140207, 1.0177534213140207]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:46:58,17:46:58,13.551386,15,3,4,14,0.375,0,1,2,0.7,"[35, 35, 35]","[35, 35, 35]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0605534320593186, 1.0807379094124248, 1.0807379094124248]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.036477069214917, 1.048636092286556, 1.048636092286556]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:47:16,17:47:16,17.98253,16,4,4,14,0.375,0,1,2,0.7,"[32, 30, 30, 30]","[32, 30, 30, 30]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0816351883103015, 1.1039354695016013, 1.115085610097251, 1.115085610097251]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0871845838132792, 1.116246111751039, 1.1307768757199188, 1.1307768757199188]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:47:29,17:47:29,13.753022,17,3,4,14,0.375,0,1,2,0.7,"[35, 34, 34, 34]","[35, 34, 34, 34]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0975200261047182, 1.1334484567748777, 1.1334484567748777]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.072980430586585, 1.0973072407821134, 1.0973072407821134]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:47:43,17:47:43,13.630344,18,3,4,14,0.375,0,1,2,0.7,"[34, 34, 34]","[33, 33, 33]","[0.9705882352941176, 0.9705882352941176, 0.9705882352941176]",False,"[1, 0.9705882352941176, 0.9705882352941176, 0.9705882352941176]","[1.0, 1.0689081954283177, 1.0918775939044236, 1.0918775939044236]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.2427855927518768, 0.3237141236691691, 0.3237141236691691]","[1.0, 1.0056415017899465, 1.0075220023865954, 1.0075220023865954]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:47:57,17:47:57,13.802542,19,3,4,14,0.375,0,1,2,0.7,"[36, 36, 36]","[36, 36, 36]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0809662591939326, 1.1079550122585768, 1.1079550122585768]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0621755523502774, 1.0829007364670364, 1.0829007364670364]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:48:15,17:48:15,18.468427,20,4,4,14,0.375,0,1,2,0.7,"[42, 41, 40, 40, 40]","[42, 41, 40, 40, 40]","[1.0, 1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.1166497809345097, 1.1445427884875394, 1.157168402366546, 1.157168402366546]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0493081229416903, 1.0657441639222538, 1.0739621844125353, 1.0739621844125353]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:48:34,17:48:34,18.479406,1,4,4,15,0.375,0,1,2,0.7,"[31, 28, 28, 27, 27]","[31, 28, 28, 27, 27]","[1.0, 1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.074583841818725, 1.105660442576527, 1.1211987429554282, 1.1211987429554282]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0422421971800442, 1.058669718305617, 1.0668834788684034, 1.0668834788684034]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_17:48:47,17:48:47,13.48065,2,3,4,15,0.375,0,1,2,0.7,"[33, 33, 33]","[33, 33, 33]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.083072272639336, 1.1107630301857814, 1.1107630301857814]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0633102466612772, 1.0844136622150362, 1.0844136622150362]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
